:START_ID,:END_ID,fecha,ip,autenticacion_fuerte
1523,369,2024-08-13 04:48:58,184.168.66.193,True
1524,1786,2024-06-08 05:18:22,119.189.78.208,True
1525,460,2026-03-08 03:33:41,8.72.124.0,True
1526,1,2026-03-09 03:45:47,94.154.248.130,True
1527,184,2024-05-19 15:29:59,199.217.8.122,True
1528,277,2025-04-13 07:00:12,146.103.104.124,True
1529,35,2024-11-21 12:56:07,60.68.152.190,True
1530,264,2025-10-16 03:20:39,5.178.53.161,True
1531,501,2025-02-22 09:09:34,147.1.181.234,False
1532,802,2025-10-30 22:55:00,79.82.220.51,True
1533,507,2026-01-22 15:03:48,219.100.175.86,True
1534,365,2025-10-25 15:09:31,91.208.103.93,True
1535,358,2025-07-25 23:28:49,89.139.254.57,True
1536,497,2025-11-26 17:40:31,86.33.133.119,True
1537,504,2024-06-30 13:10:36,25.219.230.103,True
1538,179,2024-11-01 07:40:34,10.156.211.228,True
1539,572,2025-09-06 07:09:53,183.87.221.120,True
1540,1070,2025-06-01 11:32:52,183.164.156.196,True
1541,597,2025-07-14 23:01:16,170.60.39.213,True
1542,465,2026-02-23 19:42:41,20.75.145.77,False
1543,1447,2024-04-30 19:26:57,98.104.16.26,True
1544,106,2025-05-16 19:08:02,210.2.4.21,True
1545,478,2026-03-27 22:36:28,152.102.112.29,True
1546,413,2024-11-20 05:58:09,146.109.11.185,True
1547,157,2025-05-13 11:19:05,128.179.167.198,True
1548,361,2024-10-07 11:56:52,34.9.108.239,True
1549,304,2026-03-19 07:37:04,142.153.54.108,True
1550,657,2026-02-05 15:14:58,109.66.174.52,True
1551,420,2024-05-15 10:54:29,175.204.144.111,False
1552,1108,2026-02-25 06:03:06,221.167.143.80,False
1553,5,2025-11-08 10:14:21,47.251.168.115,True
1554,528,2024-06-23 13:25:07,168.84.126.46,True
1555,298,2024-10-31 16:32:54,92.219.21.105,True
1556,576,2025-11-20 10:10:11,28.214.251.255,True
1557,550,2026-03-24 12:07:17,139.61.14.28,False
1558,557,2025-04-02 22:53:40,201.180.111.83,True
1559,74,2024-05-12 15:17:17,173.47.224.110,True
1560,417,2025-06-27 22:09:09,81.51.122.37,False
1561,448,2025-04-27 19:11:33,77.156.129.13,True
1562,696,2025-10-27 00:59:20,197.56.173.33,True
1563,1922,2025-03-10 05:04:06,108.40.64.169,True
1564,308,2025-03-12 11:46:32,207.219.135.100,True
1565,1261,2026-01-12 05:46:19,193.218.30.54,True
1566,108,2024-06-19 06:22:55,142.82.224.185,True
1567,1949,2026-01-23 06:41:48,182.100.67.161,True
1568,5,2025-04-12 10:09:43,47.251.168.115,False
1569,547,2025-11-06 09:56:28,170.65.108.90,False
1570,770,2025-08-22 06:43:30,69.169.190.11,True
1571,151,2025-08-08 23:18:48,163.93.237.90,False
1572,215,2025-03-02 09:48:26,21.201.126.42,True
1573,56,2024-10-08 08:11:06,69.74.198.205,True
1574,251,2025-01-07 00:24:24,93.21.94.52,True
1575,192,2024-08-20 20:33:09,141.70.99.10,True
1576,1481,2025-03-26 15:53:25,184.81.59.71,True
1577,551,2024-06-12 03:28:52,122.235.124.62,True
1578,8,2025-12-12 10:40:03,42.244.27.95,False
1579,280,2025-08-21 23:17:27,156.78.170.132,True
1580,187,2024-05-05 17:01:53,188.106.98.199,True
1581,433,2025-09-01 05:49:19,150.106.193.152,True
1582,253,2024-08-10 13:32:04,144.185.50.235,True
1583,1886,2025-11-09 22:14:27,158.21.214.247,False
1584,187,2025-12-30 22:55:00,188.106.98.199,True
1585,588,2025-08-15 08:15:43,11.72.95.16,True
1586,307,2026-01-30 00:30:38,163.33.66.30,True
1587,1954,2024-06-27 06:27:05,167.130.195.202,True
1588,320,2025-06-18 10:22:59,190.243.220.71,True
1589,138,2025-08-23 00:38:21,107.157.216.41,True
1590,89,2024-11-17 03:23:45,99.19.113.31,True
1591,516,2025-12-07 07:38:46,130.106.76.209,True
1592,234,2024-11-03 01:25:59,94.139.58.130,True
1593,56,2024-08-01 22:57:51,69.74.198.205,True
1594,218,2025-07-11 04:34:36,87.71.134.24,True
1595,255,2025-11-15 07:59:36,171.240.80.18,True
1596,760,2026-01-19 10:44:11,192.109.51.191,True
1597,326,2026-03-28 11:57:54,26.89.103.235,True
1598,507,2026-03-17 10:33:23,219.100.175.86,True
1599,1189,2024-09-18 02:43:15,52.4.117.68,True
1600,25,2025-05-08 02:45:03,103.160.26.138,True
1601,459,2024-07-07 23:28:47,177.98.39.66,False
1602,436,2025-07-26 02:55:00,198.228.76.233,True
1603,24,2024-12-10 19:37:35,140.236.1.125,True
1604,126,2025-11-03 17:53:27,201.89.246.153,True
1605,356,2025-06-26 12:39:58,219.51.58.231,True
1606,495,2025-03-29 00:52:41,106.146.88.203,False
1607,72,2025-04-06 05:43:15,51.244.167.143,True
1608,482,2025-01-06 10:13:07,116.67.51.213,True
1609,574,2025-06-09 07:34:37,217.246.57.171,True
1610,464,2026-01-07 12:11:14,89.146.2.19,True
1611,242,2025-08-22 21:57:28,156.27.9.229,True
1612,357,2025-09-29 15:56:21,82.236.82.130,True
1613,1924,2024-11-09 03:24:12,39.154.134.104,False
1614,369,2026-03-21 14:13:48,184.168.66.193,True
1615,481,2025-09-17 04:44:34,204.194.86.115,True
1616,179,2025-03-27 13:01:30,10.156.211.228,True
1617,108,2026-03-04 11:49:25,142.82.224.185,True
1618,580,2024-09-20 15:34:51,130.37.79.84,True
1619,365,2025-08-09 09:34:16,91.208.103.93,False
1620,312,2024-06-13 06:23:48,155.222.172.137,True
1621,199,2025-07-04 04:39:36,116.87.224.11,True
1622,349,2024-05-04 16:12:15,159.2.178.180,True
1623,23,2025-09-08 10:09:57,181.155.41.137,True
1624,167,2024-06-23 18:42:53,18.190.27.200,True
1625,351,2025-08-10 16:09:23,222.102.100.201,False
1626,78,2024-07-02 15:40:35,168.49.87.216,True
1627,349,2024-06-02 14:18:09,159.2.178.180,True
1628,231,2026-03-08 15:55:05,65.254.207.133,False
1629,189,2026-03-21 17:30:02,86.44.170.32,True
1630,1125,2025-02-27 13:02:41,7.125.26.121,False
1631,164,2025-04-30 19:20:35,105.154.234.81,True
1632,342,2025-10-18 09:02:41,181.120.127.218,False
1633,92,2025-09-14 07:52:48,102.102.214.37,True
1634,1640,2024-06-17 20:27:00,175.122.239.26,True
1635,306,2026-04-24 13:35:45,21.132.195.189,True
1636,1685,2024-09-27 14:00:47,93.24.169.108,True
1637,327,2025-08-05 14:25:25,200.236.117.58,True
1638,539,2025-07-21 19:31:06,52.17.204.81,False
1639,252,2025-08-23 02:18:38,203.227.46.97,True
1640,280,2026-04-04 10:53:54,156.78.170.132,False
1641,1684,2025-11-01 05:21:41,169.43.88.97,True
1642,387,2026-01-09 04:06:41,217.98.242.30,True
1643,188,2025-05-19 03:46:49,188.113.45.144,True
1644,1217,2025-10-29 14:18:10,41.63.118.35,True
1645,731,2025-12-11 11:51:08,71.88.59.250,True
1646,1241,2025-07-05 09:08:49,101.11.109.182,True
1647,160,2024-12-03 11:59:52,200.8.196.50,False
1648,1320,2026-04-17 12:48:15,207.245.214.36,True
1649,241,2025-02-24 18:24:53,99.57.161.111,True
1650,6,2025-10-25 21:50:45,26.222.114.196,True
1651,568,2025-09-14 18:09:54,210.196.116.21,True
1652,557,2024-11-23 18:19:12,201.180.111.83,True
1653,238,2025-04-03 08:16:56,30.141.23.125,True
1654,238,2024-05-11 02:09:22,30.141.23.125,True
1655,157,2024-12-31 07:32:18,128.179.167.198,True
1656,277,2025-12-03 00:49:35,146.103.104.124,True
1657,1025,2025-07-29 20:43:38,161.29.228.190,True
1658,874,2024-09-02 03:37:13,17.218.177.83,False
1659,206,2025-05-25 09:36:33,82.12.67.136,True
1660,37,2025-05-29 11:01:11,60.71.5.98,True
1661,300,2024-05-11 12:39:45,10.147.51.68,True
1662,131,2025-01-23 00:17:04,18.52.210.243,False
1663,484,2025-06-14 01:48:16,29.185.34.110,True
1664,401,2024-07-15 04:46:11,51.202.50.182,True
1665,1150,2025-04-09 19:18:30,133.93.195.27,True
1666,504,2025-09-03 04:22:33,25.219.230.103,True
1667,344,2025-11-14 06:32:48,91.197.177.156,True
1668,369,2024-06-21 07:44:17,184.168.66.193,False
1669,207,2026-02-02 15:34:27,20.221.57.97,True
1670,427,2025-01-24 16:58:06,100.143.0.137,True
1671,1803,2026-01-06 10:56:47,157.196.126.158,True
1672,350,2025-06-24 10:18:39,23.23.145.59,True
1673,12,2026-03-21 21:13:58,220.89.35.244,False
1674,490,2026-01-04 15:41:12,184.205.219.121,True
1675,1051,2025-06-29 11:09:13,53.70.170.20,True
1676,500,2025-07-29 10:25:52,130.107.248.245,True
1677,871,2026-03-13 13:42:43,121.70.5.2,True
1678,296,2025-09-25 21:21:27,155.27.50.155,False
1679,594,2025-02-11 00:30:29,94.218.162.131,True
1680,536,2025-01-27 14:26:52,71.193.249.235,True
1681,1435,2025-09-12 14:08:01,16.74.65.86,True
1682,240,2025-08-22 19:13:34,106.239.52.156,True
1683,132,2024-09-24 06:10:22,104.7.158.77,True
1684,930,2024-07-14 02:50:47,172.118.200.1,True
1685,75,2024-05-27 13:45:27,32.153.73.187,False
1686,395,2026-03-15 01:41:44,130.69.247.119,True
1687,360,2026-04-29 06:19:17,175.161.191.184,True
1688,190,2024-12-25 01:38:08,168.59.158.80,True
1689,1277,2025-12-27 06:01:18,217.63.194.200,True
1690,1240,2024-06-13 08:46:28,134.117.105.88,True
1691,48,2024-09-24 06:20:26,68.125.101.62,True
1692,144,2025-05-31 00:58:25,196.123.244.74,False
1693,47,2024-11-30 18:59:38,105.31.48.251,False
1694,410,2024-11-02 07:46:51,169.203.158.104,True
1695,947,2024-12-19 05:46:35,72.236.120.134,True
1696,123,2025-03-04 16:58:29,222.5.89.227,True
1697,180,2025-03-29 03:04:46,102.235.223.43,True
1698,1710,2026-02-07 23:06:27,19.123.62.70,True
1699,265,2025-10-19 00:05:22,167.109.59.37,False
1700,299,2024-10-10 16:14:05,11.7.189.11,True
1701,332,2024-08-16 08:45:15,162.90.231.232,True
1702,529,2025-10-22 11:26:48,26.49.88.107,True
1703,236,2026-03-14 14:55:31,63.214.20.194,True
1704,263,2026-02-22 08:25:40,53.128.64.49,True
1705,592,2025-07-19 01:42:31,187.109.145.79,False
1706,378,2024-07-27 22:47:29,206.27.207.38,False
1707,1787,2024-05-11 11:41:55,33.251.226.204,True
1708,565,2024-10-30 17:37:37,27.226.54.81,True
1709,210,2025-11-12 09:58:52,70.13.16.223,True
1710,338,2026-01-16 13:54:29,209.253.214.102,True
1711,144,2025-11-30 20:26:35,196.123.244.74,True
1712,422,2025-02-17 01:12:28,169.222.178.242,True
1713,481,2025-11-06 09:03:31,204.194.86.115,True
1714,194,2024-10-01 02:14:27,6.155.167.148,True
1715,262,2025-11-02 19:51:46,159.38.142.180,True
1716,156,2026-03-28 03:56:23,51.253.56.68,True
1717,994,2026-01-29 14:37:52,142.224.33.57,False
1718,516,2025-12-29 03:26:35,130.106.76.209,False
1719,534,2026-02-27 21:21:56,67.183.117.245,True
1720,179,2026-03-08 00:48:54,10.156.211.228,True
1721,2,2025-06-29 15:43:44,38.34.115.139,True
1722,203,2025-11-23 17:01:10,162.76.206.213,True
1723,76,2024-10-07 09:19:23,88.133.80.206,True
1724,466,2026-02-20 03:01:55,33.30.83.35,False
1725,442,2024-12-17 18:48:18,70.45.78.121,False
1726,314,2024-07-23 15:00:29,218.244.179.39,True
1727,252,2025-09-13 21:36:19,203.227.46.97,False
1728,1080,2025-07-06 23:33:28,121.56.10.172,True
1729,859,2025-11-05 01:03:19,124.99.159.110,False
1730,301,2025-06-29 16:55:42,107.128.138.63,True
1731,736,2025-08-31 04:11:03,7.4.5.62,True
1732,140,2024-09-21 13:10:39,37.161.110.177,True
1733,42,2025-01-29 06:16:52,23.204.27.231,True
1734,1420,2026-01-19 12:47:07,163.63.53.180,True
1735,1142,2024-11-25 23:21:07,22.31.110.16,True
1736,1488,2024-08-19 17:10:25,184.200.239.44,True
1737,229,2025-05-07 21:20:27,158.126.168.61,True
1738,462,2025-05-04 15:47:58,2.0.246.7,True
1739,508,2025-03-11 19:45:38,95.71.19.59,True
1740,117,2024-05-02 12:36:35,18.247.84.231,True
1741,9,2024-10-16 04:10:19,122.109.105.83,False
1742,339,2024-05-26 11:37:06,43.19.73.124,True
1743,491,2025-03-31 18:15:19,179.42.127.249,True
1744,261,2025-10-16 01:07:54,37.52.232.138,False
1745,789,2024-07-18 22:07:44,139.45.183.100,True
1746,131,2025-12-26 00:43:04,18.52.210.243,True
1747,396,2024-05-13 05:05:23,52.46.41.226,False
1748,1650,2025-01-23 21:14:15,40.111.229.35,True
1749,1990,2024-05-06 20:11:35,200.189.168.34,True
1750,568,2025-06-25 05:40:39,210.196.116.21,True
1751,406,2024-09-21 10:46:58,117.82.155.195,True
1752,9,2025-12-12 08:39:23,122.109.105.83,True
1753,1378,2026-01-16 10:55:08,113.111.14.56,True
1754,562,2024-07-16 02:55:32,88.16.252.246,True
1755,211,2025-07-05 11:46:59,41.94.52.227,True
1756,79,2026-04-03 20:51:32,123.169.41.11,True
1757,185,2025-05-03 10:11:13,25.130.123.88,True
1758,375,2025-05-19 22:43:15,64.42.18.186,True
1759,130,2024-08-09 14:13:32,129.31.218.98,True
1760,313,2025-04-08 01:28:54,37.139.170.92,False
1761,105,2025-09-22 22:05:35,12.42.79.48,True
1762,256,2024-09-24 06:11:38,48.95.142.179,True
1763,417,2024-06-04 04:33:23,81.51.122.37,True
1764,433,2024-06-07 17:34:56,150.106.193.152,True
1765,353,2026-04-07 02:37:17,200.20.69.136,False
1766,579,2025-09-01 02:38:15,47.14.219.119,True
1767,598,2026-01-04 00:11:38,158.106.161.194,True
1768,63,2025-01-01 21:35:53,28.128.207.206,True
1769,159,2024-08-24 07:02:28,49.45.146.27,True
1770,827,2026-01-26 14:32:21,38.47.169.224,True
1771,1621,2025-06-13 04:25:09,92.119.3.189,True
1772,946,2024-07-31 22:20:13,186.221.167.205,True
1773,553,2025-02-26 05:31:12,102.136.135.233,True
1774,511,2025-05-15 01:26:47,66.94.252.137,True
1775,350,2025-05-01 04:42:48,23.23.145.59,True
1776,393,2024-11-29 03:11:13,147.79.226.254,True
1777,387,2025-03-28 05:01:20,217.98.242.30,True
1778,1,2025-02-23 05:54:34,94.154.248.130,True
1779,1014,2024-12-27 12:50:54,27.38.11.231,False
1780,588,2024-08-23 11:04:33,11.72.95.16,True
1781,1440,2025-06-27 14:47:08,121.158.199.246,True
1782,1977,2026-04-09 23:20:18,27.113.35.142,False
1783,1160,2025-04-06 05:31:04,148.169.124.108,True
1784,962,2025-05-28 13:29:33,193.10.73.119,True
1785,66,2025-05-22 09:41:49,65.67.92.7,True
1786,144,2025-10-27 14:45:12,196.123.244.74,True
1787,255,2025-07-17 10:20:38,171.240.80.18,True
1788,355,2025-05-15 22:24:25,154.14.177.145,True
1789,502,2024-05-25 01:58:43,132.147.12.178,True
1790,353,2025-08-28 05:13:38,200.20.69.136,True
1791,583,2026-01-02 17:01:09,221.75.202.247,True
1792,246,2026-03-02 19:01:07,182.165.185.49,True
1793,790,2026-02-01 09:21:58,82.60.43.113,True
1794,529,2025-08-17 12:31:52,26.49.88.107,False
1795,303,2024-06-24 12:55:58,64.202.94.245,True
1796,1314,2025-10-27 01:34:43,162.86.56.243,True
1797,529,2025-02-08 14:12:03,26.49.88.107,True
1798,1695,2026-03-04 18:35:16,201.120.29.95,True
1799,580,2025-07-31 21:49:09,130.37.79.84,True
1800,1233,2025-12-06 13:05:03,73.165.43.229,True
1801,182,2025-07-11 20:05:28,14.1.180.56,True
1802,1295,2025-04-26 18:27:14,104.134.85.131,True
1803,582,2024-07-18 00:22:51,88.66.184.252,True
1804,1827,2026-03-27 20:27:22,207.76.86.248,True
1805,638,2025-06-26 09:23:23,194.201.60.242,True
1806,117,2026-04-05 10:04:52,18.247.84.231,True
1807,304,2026-04-27 19:59:22,142.153.54.108,True
1808,209,2024-11-21 19:18:49,9.75.11.138,True
1809,166,2025-09-04 15:27:22,185.117.13.147,True
1810,459,2024-12-21 01:45:31,177.98.39.66,True
1811,579,2026-03-31 23:41:38,47.14.219.119,True
1812,465,2026-01-19 05:31:30,20.75.145.77,False
1813,447,2026-04-16 16:55:09,125.186.100.172,False
1814,605,2024-11-29 07:37:09,165.196.235.163,True
1815,587,2025-05-05 06:42:45,125.246.232.238,True
1816,72,2025-10-16 17:24:49,51.244.167.143,True
1817,82,2025-02-10 16:31:36,165.205.198.140,True
1818,336,2025-09-02 09:51:39,73.123.206.123,True
1819,52,2025-08-12 18:53:36,76.199.149.33,True
1820,278,2024-05-28 04:41:10,108.54.199.211,True
1821,1663,2025-11-03 05:38:26,138.153.173.5,True
1822,391,2024-08-29 12:35:53,105.169.162.145,True
1823,186,2024-05-11 15:18:27,55.160.93.212,True
1824,506,2025-04-21 21:57:57,56.238.223.72,True
1825,34,2026-01-12 21:47:42,163.111.58.220,True
1826,316,2024-07-07 23:57:41,30.149.189.156,True
1827,277,2025-04-03 11:02:02,146.103.104.124,True
1828,507,2025-05-14 09:58:54,219.100.175.86,True
1829,47,2025-10-19 10:17:12,105.31.48.251,True
1830,163,2025-02-18 01:08:30,50.189.46.31,True
1831,971,2026-03-01 23:44:57,139.95.192.252,True
1832,197,2024-08-12 08:32:16,213.228.188.143,True
1833,567,2024-05-10 01:25:00,86.45.152.14,True
1834,338,2025-09-17 14:12:25,209.253.214.102,True
1835,278,2025-05-15 23:48:14,108.54.199.211,False
1836,154,2024-07-11 12:29:37,129.34.143.173,True
1837,86,2024-09-17 19:47:52,31.230.35.182,True
1838,68,2025-03-25 23:53:48,75.19.187.89,True
1839,795,2026-01-03 02:13:22,32.67.88.210,False
1840,1614,2024-11-29 06:13:01,67.150.216.160,True
1841,262,2024-06-27 14:48:52,159.38.142.180,True
1842,785,2024-11-14 09:23:50,122.157.156.127,True
1843,896,2025-04-21 16:15:42,9.170.195.58,True
1844,127,2024-05-24 08:30:28,205.141.186.184,True
1845,414,2024-11-02 06:24:28,55.89.154.250,True
1846,424,2026-02-12 13:07:41,42.169.241.1,False
1847,326,2024-08-14 19:50:36,26.89.103.235,False
1848,1886,2025-11-26 11:28:51,158.21.214.247,True
1849,326,2026-04-09 02:24:43,26.89.103.235,True
1850,439,2024-11-26 10:18:10,142.131.162.25,True
1851,28,2025-01-22 22:27:49,47.160.183.220,False
1852,121,2025-11-05 20:21:27,166.135.81.19,False
1853,1437,2024-10-06 02:20:31,148.89.180.71,True
1854,550,2024-08-26 18:38:28,139.61.14.28,True
1855,50,2025-11-24 18:36:55,69.21.4.219,True
1856,236,2025-06-21 19:36:04,63.214.20.194,False
1857,202,2025-02-27 08:10:55,125.180.234.232,True
1858,515,2024-10-16 06:40:15,176.134.32.223,True
1859,542,2025-01-18 06:04:09,96.40.168.191,True
1860,268,2025-04-01 16:22:29,181.17.57.199,False
1861,222,2025-03-10 09:38:51,220.145.113.70,True
1862,369,2025-05-02 13:06:31,184.168.66.193,True
1863,430,2026-03-16 05:36:39,155.162.130.30,True
1864,143,2026-04-10 03:11:55,70.212.128.118,False
1865,301,2025-06-17 15:58:48,107.128.138.63,True
1866,508,2024-06-07 11:55:25,95.71.19.59,False
1867,567,2024-12-03 20:08:23,86.45.152.14,True
1868,1303,2025-05-10 17:55:13,139.199.212.239,True
1869,571,2024-05-17 05:58:26,6.117.67.182,True
1870,30,2025-04-06 02:48:56,217.88.92.193,True
1871,491,2025-08-18 06:55:15,179.42.127.249,True
1872,1422,2025-02-22 04:36:42,25.89.232.81,True
1873,396,2024-10-13 21:38:41,52.46.41.226,True
1874,534,2025-01-27 21:04:49,67.183.117.245,True
1875,587,2026-04-17 07:51:59,125.246.232.238,True
1876,95,2025-08-27 04:31:00,9.146.77.181,True
1877,1761,2024-09-24 09:47:18,136.245.200.151,True
1878,267,2025-10-07 13:33:11,123.156.98.226,True
1879,436,2024-11-14 03:08:27,198.228.76.233,False
1880,490,2025-04-02 23:48:12,184.205.219.121,True
1881,48,2025-11-16 10:40:32,68.125.101.62,False
1882,1892,2026-03-11 21:48:37,134.209.132.170,True
1883,25,2025-02-13 03:06:50,103.160.26.138,True
1884,30,2024-08-30 04:11:13,217.88.92.193,True
1885,1342,2024-12-23 09:27:47,78.47.77.35,True
1886,181,2024-12-15 13:39:38,53.176.227.153,False
1887,123,2024-12-18 04:41:50,222.5.89.227,True
1888,209,2026-03-10 01:01:08,9.75.11.138,False
1889,1560,2024-12-23 20:00:07,214.103.95.0,False
1890,1532,2025-05-15 06:34:54,8.198.211.187,True
1891,124,2024-05-16 03:49:50,154.226.196.10,True
1892,100,2025-11-07 04:59:55,5.23.96.180,True
1893,303,2025-07-18 18:27:53,64.202.94.245,True
1894,546,2024-10-19 14:02:31,122.253.79.70,True
1895,1005,2025-06-09 02:50:32,3.78.164.67,True
1896,77,2025-03-29 08:27:28,12.57.80.188,False
1897,524,2026-04-11 22:30:02,29.192.206.90,True
1898,196,2026-03-16 05:50:59,43.66.29.183,False
1899,563,2025-09-26 05:44:02,189.28.202.245,True
1900,571,2025-09-08 05:23:54,6.117.67.182,True
1901,82,2025-02-05 16:48:55,165.205.198.140,True
1902,908,2025-04-13 14:07:20,94.51.203.203,True
1903,132,2024-08-20 09:31:46,104.7.158.77,False
1904,68,2026-01-10 21:31:24,75.19.187.89,True
1905,57,2025-05-25 20:48:08,24.129.50.157,True
1906,534,2024-09-01 02:17:33,67.183.117.245,False
1907,496,2025-07-17 07:05:48,94.169.97.132,True
1908,380,2025-01-12 10:41:19,169.87.35.202,True
1909,2,2025-07-02 17:00:48,38.34.115.139,True
1910,82,2025-08-15 20:48:29,165.205.198.140,True
1911,240,2024-10-25 07:39:44,106.239.52.156,True
1912,3,2024-12-30 18:56:26,179.19.198.206,False
1913,176,2024-11-11 11:19:00,126.225.49.212,True
1914,404,2024-10-12 19:25:54,1.80.48.255,True
1915,133,2025-10-28 08:23:49,185.209.34.189,False
1916,540,2024-06-28 15:43:57,37.138.17.220,True
1917,56,2025-12-11 01:59:42,69.74.198.205,True
1918,202,2024-05-12 08:31:02,125.180.234.232,True
1919,1667,2024-08-29 05:12:51,168.48.199.36,True
1920,212,2025-12-01 05:19:57,120.79.107.191,True
1921,311,2024-08-23 17:34:47,195.93.111.171,True
1922,1674,2024-12-02 10:34:22,17.230.178.97,True
1923,1538,2025-09-08 01:21:07,121.64.255.209,True
1924,379,2026-01-10 01:02:24,189.39.183.80,True
1925,111,2024-05-13 01:06:58,59.154.8.74,True
1926,429,2025-04-20 22:20:29,68.225.198.170,True
1927,63,2026-04-27 22:44:00,28.128.207.206,True
1928,45,2024-06-23 01:24:20,193.255.26.225,True
1929,54,2026-02-04 17:55:27,85.209.169.62,True
1930,498,2025-05-01 11:01:34,126.26.108.196,True
1931,100,2025-07-30 05:09:17,5.23.96.180,True
1932,309,2026-04-08 21:14:39,45.75.68.104,True
1933,322,2025-08-24 11:31:54,170.171.219.92,True
1934,67,2025-08-24 07:50:39,42.165.4.215,True
1935,450,2024-11-09 09:49:25,62.19.123.21,True
1936,273,2025-05-01 09:36:22,182.167.109.236,True
1937,290,2025-12-17 11:36:31,198.4.171.106,True
1938,876,2026-01-16 20:54:09,221.80.147.230,True
1939,394,2026-02-07 18:34:16,23.15.255.21,True
1940,144,2025-02-05 06:22:02,196.123.244.74,True
1941,1886,2025-09-20 11:03:05,158.21.214.247,True
1942,1274,2025-01-18 12:48:51,210.83.172.82,True
1943,146,2025-01-15 05:37:32,131.105.79.82,False
1944,584,2024-06-10 10:27:50,57.234.219.38,False
1945,1873,2024-10-18 19:46:27,126.86.155.56,True
1946,298,2026-01-26 15:32:17,92.219.21.105,True
1947,238,2024-05-28 19:34:31,30.141.23.125,True
1948,1375,2025-04-25 21:16:03,29.231.29.201,True
1949,1092,2024-06-11 09:20:26,218.1.239.212,True
1950,200,2025-08-15 11:47:41,87.111.108.2,True
1951,6,2025-09-20 18:13:18,26.222.114.196,True
1952,303,2024-11-24 15:25:26,64.202.94.245,True
1953,431,2025-07-20 14:56:41,96.155.241.4,True
1954,203,2025-02-21 04:28:39,162.76.206.213,True
1955,131,2025-09-17 12:33:28,18.52.210.243,True
1956,281,2024-10-22 03:24:50,12.21.181.31,True
1957,403,2025-11-05 06:11:51,65.43.124.13,True
1958,417,2025-08-23 05:40:22,81.51.122.37,True
1959,312,2024-07-13 22:39:40,155.222.172.137,False
1960,82,2026-02-22 22:19:14,165.205.198.140,True
1961,1842,2025-11-06 17:30:56,176.133.245.238,True
1962,551,2025-07-24 16:27:14,122.235.124.62,True
1963,46,2025-08-05 23:46:24,134.163.63.20,False
1964,463,2026-01-08 10:17:16,43.33.72.238,True
1965,143,2025-06-16 12:37:57,70.212.128.118,True
1966,242,2024-09-26 19:21:06,156.27.9.229,True
1967,57,2024-12-19 10:35:24,24.129.50.157,False
1968,60,2025-02-20 01:29:30,30.176.84.7,True
1969,346,2025-12-10 21:47:25,190.116.36.198,True
1970,206,2024-05-07 23:16:38,82.12.67.136,True
1971,200,2024-12-19 02:45:08,87.111.108.2,False
1972,519,2025-11-04 12:05:57,60.232.113.126,True
1973,396,2026-04-08 18:50:14,52.46.41.226,True
1974,314,2024-10-17 02:49:42,218.244.179.39,True
1975,1722,2024-08-19 01:24:09,47.197.225.85,True
1976,1905,2025-01-15 19:10:39,31.206.155.152,False
1977,465,2025-11-20 06:38:36,20.75.145.77,True
1978,144,2025-10-19 19:58:36,196.123.244.74,True
1979,819,2025-06-11 09:14:58,39.100.204.106,True
1980,185,2024-10-05 12:43:04,25.130.123.88,True
1981,584,2024-05-12 05:46:58,57.234.219.38,False
1982,446,2024-12-10 09:28:52,48.208.9.84,True
1983,358,2024-05-18 12:06:31,89.139.254.57,True
1984,595,2026-04-25 04:30:09,139.77.214.183,True
1985,458,2024-05-01 00:04:02,12.236.38.18,True
1986,162,2024-12-02 18:38:44,156.95.82.88,False
1987,258,2025-06-29 23:31:34,114.255.57.125,True
1988,508,2025-08-08 17:04:47,95.71.19.59,True
1989,55,2025-05-12 00:49:48,207.110.247.22,True
1990,238,2025-03-17 06:54:26,30.141.23.125,True
1991,1809,2025-07-08 17:51:54,160.186.103.254,True
1992,222,2025-11-06 17:01:23,220.145.113.70,True
1993,1397,2024-05-14 02:05:07,134.98.103.221,True
1994,355,2025-03-03 14:06:59,154.14.177.145,True
1995,600,2025-05-07 12:55:48,3.173.177.222,True
1996,241,2024-12-18 15:03:11,99.57.161.111,True
1997,340,2025-03-06 02:15:26,216.18.205.62,False
1998,562,2025-02-01 17:27:58,88.16.252.246,True
1999,378,2025-07-02 00:53:48,206.27.207.38,True
2000,1797,2025-05-07 13:52:55,171.35.157.21,True
2001,432,2026-04-10 09:17:32,199.4.147.111,True
2002,200,2025-02-19 20:00:35,87.111.108.2,True
2003,324,2026-04-15 23:52:35,138.239.133.235,True
2004,1951,2024-09-16 03:20:18,180.13.114.85,True
2005,406,2024-05-03 16:26:51,117.82.155.195,True
2006,784,2024-05-18 04:31:32,214.42.230.222,True
2007,1201,2025-03-29 01:12:33,152.189.158.254,True
2008,503,2024-06-23 05:59:03,165.144.140.83,False
2009,930,2024-08-10 09:25:36,172.118.200.1,False
2010,113,2025-11-02 00:38:32,2.84.42.25,True
2011,1607,2025-03-05 00:45:36,172.125.252.99,True
2012,398,2026-01-30 19:18:27,196.171.183.128,True
2013,372,2024-10-28 06:07:08,110.235.71.55,True
2014,1632,2025-04-26 19:29:17,62.252.89.125,False
2015,133,2026-04-10 03:01:54,185.209.34.189,False
2016,57,2026-01-24 13:57:48,24.129.50.157,True
2017,39,2025-11-11 06:32:58,191.93.147.244,True
2018,547,2025-07-28 13:18:14,170.65.108.90,True
